Material_Code,itemdesc,Item_Type,State_Name,Valid_Start_Date,Valid_End_Date,Sale_Start_Date,Sale_End_Date,SerialNo_Entry_Start_Date,SerialNo_Entry_End_Date,Entries_Count,Multiplier_Count,Multiplier_Type
F1102CN60200,LUM 12V200AH EXTT26000 TT PKLD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102C480240,LUMINOUS TALL TUBULAR ?240AH BATTERY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103B200140,LUMINOUS 12V140AH ILT180 TUB BATTERY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F02REL100TT,RELICELL 12V100AH REL 100 T TUBULAR BATTERY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102BK40150,LUM 12V150AH ILT1818 FNSD AMNIA BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102BK70100,LUM 12V100AH ILT1218 FNSD AMNIA BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1127CO60150,ENVIRO 12V150AH ENTT 150,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1105B200150,LUMINOUS LET 180,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102CI30150,LUM12V150AH EXTT18000 FNSD PKLD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1128BQ20075,KOTAK 12V75AH TUB PKLD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102BR90100,LUM 12V 100AH ILT1224 FNSD AMNIA BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BW20075,LUM SOLAR 12V75AH 1275LX,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103BT70080,LUM 12V 80AH TUB FNSD BTY ILT 10000XL,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103CT80200,LUM 12V 200AH TUB FNSD BTY ILTT 26048,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BW30100,LUM SOLAR 12V100AH 12100HX,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BW60150,LUM SOLAR 12V150AH 12150HX,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BV60020,LUM SOLAR 12V20AH 1220LX,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BV90040,LUM SOLAR 12V40AH 1240LX,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1132CY60120,APCBAT120AHFL FP FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1132CY50150,APCBAT150AH TT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BV70020,LUM SOLAR 12V20AH 1220HX,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BV80040,LUM SOLAR 12V40AH 1240HX,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BW50135,LUM SOLAR 12V135AH 12135HX,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BW40100,LUM SOLAR 12V100AH 12100LX,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BW10075,LUM SOLAR 12V75AH 1275HX ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BE90035 ,LUM LPT EX 1235L SOLAR TUB PKLD,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G430135,LUMINOUS 135 AH 12V FLAT BATTERY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
T1102G440150,LUMINOUS 150 AH 12V FLAT BATTERY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1132AAX0150,APCBAT150AHFL FP FNSD BTY ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103CAZ0180,LUM 12V180AH ILTTEX24048 TT PICKLED BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1125LBL0150,AMRN 12V150AH CRLHTT150 FNSD BTY ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1134BBU0150,LUM 12V 150AH ILT EX 180 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1134ABP0135,LUM 12V 135AH IL EX 16000 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1134ABQ0150,LUM 12V 150AH IL EX 18000 PLUS FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1134ABR0080,LUM 12V80AH IL EX 10000XL FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1134BBS0100,LUM 12V100AH ILT EX 1224 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1134BBT0120,LUM 12V120AH ILT EX 14000XL FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1134CBV0150,LUM 12V150AH ILTT EX 18048 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1134CBW0200,LUM 12V220AH ILTT EX 26048 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1116LBG0150,LUM 12V150AH LT500N LHTT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1104CBZ0150,LUM 12V150AH IGT600 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1133CAB0150,12V150AH LUM/MAX18048 TT FNSD BTY ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BCG0200,LUM SOLAR 12V200AH FNSD BTY 12200L,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113CCM0150,LUM 12150H SOLAR TT PCKLD FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113CCN0150,LUM 12150HX SOLAR TT PCKLD FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1127CCT0200,ENVIRO 12V200AH EN200 TT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1132BCF0180,APCBAT150AH ST FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1116BBJ0080,LUM 12V80AH LT300 TUB FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102BDG0075, LUM LPT1275H SOLAR FNSD BTY 5Y,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102BDF0040,LUM 1240L SOLAR FNSD BTY 3Y,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102BDE0020,LUM 1220L SOLAR FNSD BTY 3Y,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105LDK0150,ELECTRA 12V150AH LETT500N LHTT FNSD BTY ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1107LDL0150,HYUNDAI 12V150AH HPTT500N LHTT FNSD BTY ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1104LDM0150,LUM 12V150AH IGT600N LHTT FNSD BTY ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102FDQ0220 ,LUM 12V220AH ILTT EX 26048 DUC BTY ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102EEK0150,LUM 12V150AH LT500 DUC EXPRT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BEM0023,LPT EX 1223 SOLAR FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1132BDP0150,APCBAT150AH STJ FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103NEY0135,LUM12V135AH ILT1624 TUB FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103AEX0150,LUM 12V150AH ILM18024 FP FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BFH0100,LPT EX 12100 SOLAR FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BFG0075,LPT EX 1275 SOLAR FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BFI0150,LPT EX 12150 SOLAR FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103BEZ0150,LUM12V150AH ILT18030 TUB FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BEG0040,LPT 1240LX SOLAR FNSD BTY 3Y,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103LFA0135,LUM 12V135AH LT450 LHTT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1132CFW0150,APCBAT150AH TT 1 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103BGI0150,LUM 12V150AH ILT1824 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1122NGU0135,AMRN 12V135AH CRST135 TUB BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BHE0040,LUM SOLAR 12V40AH LPTEX 1240 FNSD,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103AHK0135,LUM 12V135AH ILM16024 FP FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BHZ0090,LPT 1290HX SOLAR FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1108NGL0135,TEZ 12V135AH TST1618 TUB FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1108LGC0150,TEZ 12V150AH TSTT1824 LHTT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1108NGM0150 ,TEZ 12V150AH TST1818 TUB FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BEH0075,LPT 1275HX SOLAR FNSD BTY 5Y,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1108CGN0160,TEZ 12V150AH TSTT 2030 TT FNSD BTY ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1121NJR0150,SAFE POWER 12V150AH SFP500 LHTT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1121NJS0220,SAFE POWER 12V220AH SFP800 TT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BHX0100,LPT 12100HX SOLAR FNSD BTY N150J ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105AJG0155,ELECTRA V14 155AH LE19000+ FP FNSD BTY ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105NJI0145,ELECTRA V14 145AH LET1928 TUB FNSD BTY ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105NJL0150,ELECTRA V14 150AH LET528N LHTT FNSD BTY ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105NJM0155,ELECTRA V14 155AH LE568TT TT FNSD BTY ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105NJN0155,ELECTRA V14 155AH LE578TT TT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105NJP0175,ELECTRA V14 175AH LE590TT TT FNSD BTY ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103NJE0150,LUM 12V150AH T5000HR LHTT FNSD BTY ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102NJT0160,LUMINOUS 12V160AH LT550N TT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102NJU0165,LUMINOUS 12V165AH ILTT22048 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105NJQ0175,ELECTRA V14 175AH LET21000 TUB FNSD BTY  ,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105NJK0150,ELECTRA V14 150AH LET19036 TUB FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105BJH0080,ELECTRA V14 80AH LET328 TUB FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105AJF0135,ELECTRA V14 135AH LE16000 FP FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BW70200,LUM SOLAR 12V200AH 12200LX,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1108NKQ0150,TEZ 12V160AH TSTT2236 TT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102CKM0220,LUM 12V220AH TUB FNSD BTY ILTT26048 V1,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102NKF0080,LUM 12V80AH IST1000 TUB FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1116BKZ0080,"LUM 12V80AH LT EX 300 TUB FNSD BTY

",Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1120ELK0220,MERCURY ELITE 220AH DUC BATTERY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103LLJ0145,LUM 12V145AH STT ILTT18000 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113ELY0200,LUM SLR TT LPTEX 12200 GRN PLT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113ELZ0100,LUM SLR LPTEX 12100 GRN PLT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1132NKR0135,APCSTT135AH STT DRY BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103BMC0150,LUM 12V150AH ILEX 18K+ GRN PLT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BMB0040,LUM 12V40AH LPTEX 1240 GRN PLT FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BKX0060,LUM LPT EX 1260 SOLAR FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BKW0020,LUM LPT EX 1220L SOLAR FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102CMH0150,LUM 12V150AH RED CHARGE 18000 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102CMI0200,LUM 12V200AH RED CHARGE 25000 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102CLU0200,LUM 12V200AH ILTT 25048 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1103BMQ0060,LUM 12V60AH ST ILT6000 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1108CMH0180,TEZ 12V180AH TSTT 2436 FNSD TT BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BMS0090,LUM SOLAR 12V 90AH LPT1290LX FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102BMR0120,12V120AH RED CHARGE 15000 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1121ENK0150,SAFE POWER 12V150AH SFP500 DUC FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105NNP0150,ELECTRA 12V150AH LET528 DUC FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1134BNM0055,LUM 12V55AH ILT EX 1255 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1134BNL0035,LUM 12V35AH ILT EX 1235 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1134CNW0160,LUM 12V160AH LT EX 550 GP FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1132BPM0150,APC STJ 12V150AH TUB FNSD BTY V1,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1108BPJ0150,TEZ 12V150AH TST1830 TUB FNSD BTY V1,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1108BPH0135,TEZ 12V135AH TST1618 TUB FNSD BTY V1,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1108BPI0150,TEZ 12V150AH TST1818 TUB FNSD BTY V1,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105ANY0150,ELECTRA 12V150AH LEM18024 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1105ANX0135,ELECTRA 12V135AH LEM16024 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1104ANZ0150,INVA GOLD 12V150AH IGM15024 FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1102BPL0150,LUM 12V150AH ILTJ 18030 TUB DRY BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1134EQG0160,"LUM 12V160AH LT EX 550 DUC FNSD BTY
",Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1132APV0145,APCBAT145AHFL FP FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1108BQU0220,TEZ 12V220AH TSTT2636 TUB FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1108BQT0120,TEZ 12V120AH TST1424 TUB FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
F1113BQN0060,LUM SOLAR 12V60AH LPT1260H 5Y FNSD BTY,Battery,ANDAMAN AND NICOBAR,05-01-2020,06-01-2020,05-01-2020,06-01-2020,05-01-2020,06-01-2020,1,22.33,add
